# This .csv file was created 12.10.2024 14:34
# extracted out of file prod_mindist_mol_dimerarea.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAB/6fxb_cab_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"dimerarea-MOL"
"9930.0";"0.9098585"
"9940.0";"0.8799772"
"9950.0";"0.9381396"
"9960.0";"0.9643496"
"9970.0";"0.9023359"
"9980.0";"0.9335412"
"9990.0";"0.8831582"
"10000.0";"0.8875526"
"10010.0";"0.9250047"
"10020.0";"0.9430532"
"10030.0";"0.9123035"
"10040.0";"0.9484403"
"10050.0";"0.9074118"
"10060.0";"0.9412876"
"10070.0";"0.9226385"
"10080.0";"0.9336288"
"10090.0";"0.9511328"
"10100.0";"0.884802"
"10110.0";"0.9542182"
"10120.0";"0.9714534"
"10130.0";"0.8517896"
"10140.0";"0.9218461"
"10150.0";"0.8593315"
"10160.0";"0.8969414"
"10170.0";"0.8624343"
"10180.0";"0.8994741"
"10190.0";"0.9247231"
"10200.0";"0.8737355"
"10210.0";"0.9206457"
"10220.0";"0.9083052"
"10230.0";"0.8916534"
"10240.0";"0.9326658"
"10250.0";"0.9626819"
"10260.0";"0.9090753"
"10270.0";"0.9154867"
"10280.0";"0.9097412"
"10290.0";"0.8865896"
"10300.0";"0.8946111"
"10310.0";"0.9469941"
"10320.0";"0.8757175"
"10330.0";"0.9627308"
"10340.0";"0.8988587"
"10350.0";"0.9176979"
"10360.0";"0.9049345"
"10370.0";"0.968757"
"10380.0";"0.8562819"
"10390.0";"1.023971"
"10400.0";"0.9415742"
"10410.0";"0.9549899"
"10420.0";"0.927915"
"10430.0";"0.8887435"
"10440.0";"0.9314561"
"10450.0";"0.9442406"
"10460.0";"0.9554843"
"10470.0";"1.038654"
"10480.0";"1.006082"
"10490.0";"1.007339"
"10500.0";"0.9479762"
"10510.0";"0.9352759"
"10520.0";"0.8968861"
"10530.0";"0.999603"
"10540.0";"0.9391752"
"10550.0";"1.028543"
"10560.0";"1.022269"
"10570.0";"0.8638325"
"10580.0";"0.9044987"
"10590.0";"0.8996729"
"10600.0";"0.8581681"
"10610.0";"0.8773285"
"10620.0";"0.9556283"
"10630.0";"0.9475688"
"10640.0";"0.8680199"
"10650.0";"0.9414005"
"10660.0";"0.9221594"
"10670.0";"0.8897377"
"10680.0";"1.015493"
"10690.0";"1.013115"
"10700.0";"0.9442101"
"10710.0";"0.9793156"
"10720.0";"0.9926783"
"10730.0";"1.087747"
"10740.0";"1.102055"
"10750.0";"0.9055625"
"10760.0";"0.9714753"
"10770.0";"0.9723613"
"10780.0";"0.9049514"
"10790.0";"0.9208363"
"10800.0";"0.9849595"
"10810.0";"0.909673"
"10820.0";"0.9583346"
"10830.0";"0.975134"
"10840.0";"0.8900447"
"10850.0";"0.9033017"
"10860.0";"0.9114796"
"10870.0";"0.916745"
"10880.0";"0.9523755"
"10890.0";"0.90878"
"10900.0";"0.9680277"
"10910.0";"0.9840515"
"10920.0";"0.8753352"
"10930.0";"0.9546066"
"10940.0";"0.9866931"
"10950.0";"0.8684717"
"10960.0";"0.9392816"
"10970.0";"0.9335827"
"10980.0";"0.9792172"
"10990.0";"0.8889598"
"11000.0";"1.010004"
"11010.0";"0.9597262"
"11020.0";"0.9429242"
"11030.0";"0.9451522"
"11040.0";"0.8805169"
"11050.0";"0.9414355"
"11060.0";"0.999897"
"11070.0";"0.9152453"
"11080.0";"0.933116"
"11090.0";"0.9505392"
"11100.0";"0.8788935"
"11110.0";"0.9784334"
"11120.0";"0.8895847"
"11130.0";"0.8755216"
"11140.0";"0.8882731"
"11150.0";"0.8528624"
"11160.0";"0.9385719"
"11170.0";"0.8908318"
"11180.0";"0.8547777"
"11190.0";"0.8028069"
"11200.0";"0.9051462"
"11210.0";"0.9279297"
"11220.0";"0.8844675"
"11230.0";"0.9894917"
"11240.0";"0.9156143"
"11250.0";"0.8610697"
"11260.0";"0.9031222"
"11270.0";"0.8841776"
"11280.0";"0.9146503"
"11290.0";"0.8109156"
"11300.0";"0.911057"
"11310.0";"0.8877984"
"11320.0";"0.8895996"
"11330.0";"0.900028"
"11340.0";"0.8764988"
"11350.0";"0.9032752"
"11360.0";"0.9353451"
"11370.0";"0.905394"
"11380.0";"0.8830838"
"11390.0";"0.9323493"
"11400.0";"0.6012435"
"11410.0";"0.7038026"
"11420.0";"0.9065115"
"11430.0";"0.9096959"
"11440.0";"0.7805187"
"11450.0";"0.8709543"
"11460.0";"0.8481615"
"11470.0";"0.89652"
"11480.0";"0.9351563"
"11490.0";"0.9259186"
"11500.0";"0.7708008"
"11510.0";"0.8406034"
"11520.0";"0.6843874"
"11530.0";"0.6017148"
"11540.0";"0.7914325"
"11550.0";"0.6890436"
"11560.0";"0.8822142"
"11570.0";"0.7056289"
"11580.0";"0.8276255"
"11590.0";"0.752852"
"11600.0";"0.6651564"
"11610.0";"0.7353138"
"11620.0";"0.6273054"
"11630.0";"0.5886009"
"11640.0";"0.4696946"
"11650.0";"0.5831529"
"11660.0";"0.44258"
"11670.0";"0.6768612"
"11680.0";"0.479342"
"11690.0";"0.3406669"
"11700.0";"0.474996"
"11710.0";"0.5478013"
"11720.0";"0.5403413"
"11730.0";"0.5247531"
"11740.0";"0.5122948"
"11750.0";"0.5766571"
"11760.0";"0.5074877"
"11770.0";"0.5232158"
"11780.0";"0.4879557"
"11790.0";"0.5281071"
"11800.0";"0.9061224"
"11810.0";"0.8293506"
"11820.0";"0.8188736"
"11830.0";"0.8125874"
"11840.0";"0.8086721"
"11850.0";"0.8677751"
"11860.0";"0.8460433"
"11870.0";"0.7543541"
"11880.0";"0.8330718"
"11890.0";"0.8135121"
"11900.0";"0.8281335"
"11910.0";"0.7789902"
"11920.0";"0.6754948"
"11930.0";"0.5693622"
"11940.0";"0.5569831"
"11950.0";"0.5650318"
"11960.0";"0.4645903"
"11970.0";"0.7316927"
"11980.0";"0.7898697"
"11990.0";"0.8737485"
"12000.0";"0.8532765"
"12010.0";"0.8703961"
"12020.0";"0.921643"
"12030.0";"0.9807119"
"12040.0";"0.9123168"
"12050.0";"0.9049963"
"12060.0";"0.90171"
"12070.0";"0.8816582"
"12080.0";"0.7348852"
"12090.0";"0.7003987"
"12100.0";"0.7471783"
"12110.0";"0.8341231"
"12120.0";"0.9468184"
"12130.0";"0.8085203"
"12140.0";"0.6986887"
"12150.0";"0.8381994"
"12160.0";"0.7589835"
"12170.0";"0.84583"
"12180.0";"0.7975691"
"12190.0";"0.8112985"
"12200.0";"0.786436"
"12210.0";"0.7757222"
"12220.0";"0.8494534"
"12230.0";"0.8555267"
"12240.0";"0.9446853"
"12250.0";"0.8044907"
"12260.0";"0.8411537"
"12270.0";"0.7798476"
"12280.0";"0.8980924"
"12290.0";"0.903463"
"12300.0";"0.8907381"
"12310.0";"0.9486393"
"12320.0";"0.9498484"
"12330.0";"0.8185048"
"12340.0";"0.8726196"
"12350.0";"0.9548971"
"12360.0";"0.9099119"
"12370.0";"0.9081377"
"12380.0";"0.8470249"
"12390.0";"0.7957894"
"12400.0";"0.8858997"
"12410.0";"0.9692312"
"12420.0";"0.958034"
"12430.0";"0.9582089"
"12440.0";"0.9846792"
"12450.0";"0.8622025"
"12460.0";"0.9961753"
"12470.0";"0.7162184"
"12480.0";"0.7792472"
"12490.0";"0.902661"
"12500.0";"0.9021808"
"12510.0";"0.8673697"
"12520.0";"0.9561176"
"12530.0";"0.8867701"
"12540.0";"0.8576484"
"12550.0";"0.6912438"
"12560.0";"0.7046915"
"12570.0";"0.6543248"
"12580.0";"0.5548921"
"12590.0";"0.5482088"
"12600.0";"0.5392085"
"12610.0";"0.5713468"
"12620.0";"0.5559155"
"12630.0";"0.5370318"
"12640.0";"0.6017358"
"12650.0";"0.6430038"
"12660.0";"0.6075903"
"12670.0";"0.6672699"
"12680.0";"0.653766"
"12690.0";"0.5197929"
"12700.0";"0.4545388"
"12710.0";"0.5297707"
"12720.0";"0.3939812"
"12730.0";"0.514864"
"12740.0";"0.3931627"
"12750.0";"0.4253224"
"12760.0";"0.4541664"
"12770.0";"0.4947769"
"12780.0";"0.3887339"
"12790.0";"0.4099874"
"12800.0";"0.4584329"
"12810.0";"0.5012026"
"12820.0";"0.5363618"
"12830.0";"0.5023085"
"12840.0";"0.5505791"
"12850.0";"0.46863"
"12860.0";"0.4011885"
"12870.0";"0.3020297"
"12880.0";"0.3087085"
"12890.0";"0.3394497"
"12900.0";"0.3828503"
"12910.0";"0.3488237"
"12920.0";"0.3230123"
"12930.0";"0.3737354"
"12940.0";"0.4125408"
"12950.0";"0.3317953"
"12960.0";"0.2649096"
"12970.0";"0.3477397"
"12980.0";"0.221459"
"12990.0";"0.2638671"
"13000.0";"0.2012685"
"13010.0";"0.1843691"
"13020.0";"0.1922342"
"13030.0";"0.1686832"
"13040.0";"0.2061576"
"13050.0";"0.1727511"
"13060.0";"0.1675829"
"13070.0";"0.2084493"
"13080.0";"0.2044969"
"13090.0";"0.1887988"
"13100.0";"0.1748998"
"13110.0";"0.1935825"
"13120.0";"0.1800722"
"13130.0";"0.1692242"
"13140.0";"0.2007737"
"13150.0";"0.1754222"
"13160.0";"0.1729334"
"13170.0";"0.1658703"
"13180.0";"0.1722845"
"13190.0";"0.1731068"
"13200.0";"0.1658825"
"13210.0";"0.178418"
"13220.0";"0.1784514"
"13230.0";"0.1860217"
"13240.0";"0.1774541"
"13250.0";"0.1960357"
"13260.0";"0.1845723"
"13270.0";"0.1738879"
"13280.0";"0.1837768"
"13290.0";"0.1772712"
"13300.0";"0.1721338"
"13310.0";"0.2099215"
"13320.0";"0.181179"
"13330.0";"0.1931347"
"13340.0";"0.1893912"
"13350.0";"0.1968808"
"13360.0";"0.1796913"
"13370.0";"0.1746798"
"13380.0";"0.1716826"
"13390.0";"0.1753395"
"13400.0";"0.1713974"
"13410.0";"0.1833491"
"13420.0";"0.1645752"
"13430.0";"0.2225039"
"13440.0";"0.1750598"
"13450.0";"0.1744962"
"13460.0";"0.1884595"
"13470.0";"0.1805905"
"13480.0";"0.1923068"
"13490.0";"0.1872803"
"13500.0";"0.1954099"
"13510.0";"0.166883"
"13520.0";"0.1821815"
"13530.0";"0.1827183"
"13540.0";"0.1848162"
"13550.0";"0.1751741"
"13560.0";"0.1859731"
"13570.0";"0.1814303"
"13580.0";"0.1975071"
"13590.0";"0.171779"
"13600.0";"0.1880662"
"13610.0";"0.186228"
"13620.0";"0.1832459"
"13630.0";"0.1768555"
"13640.0";"0.1898895"
"13650.0";"0.1933779"
"13660.0";"0.1751285"
"13670.0";"0.1704992"
"13680.0";"0.171994"
"13690.0";"0.1743243"
"13700.0";"0.1775778"
"13710.0";"0.2097954"
"13720.0";"0.1653362"
"13730.0";"0.1772257"
"13740.0";"0.1699234"
"13750.0";"0.1987084"
"13760.0";"0.1649061"
"13770.0";"0.1843582"
"13780.0";"0.1851325"
"13790.0";"0.1680234"
"13800.0";"0.1863601"
"13810.0";"0.179011"
"13820.0";"0.1908247"
"13830.0";"0.1803386"
"13840.0";"0.1730285"
"13850.0";"0.1706044"
"13860.0";"0.1894649"
"13870.0";"0.1764906"
"13880.0";"0.1700382"
"13890.0";"0.1795049"
"13900.0";"0.189444"
"13910.0";"0.1763916"
"13920.0";"0.1930957"
"13930.0";"0.1730579"
"13940.0";"0.1660691"
"13950.0";"0.1722468"
"13960.0";"0.170003"
"13970.0";"0.189116"
"13980.0";"0.1847188"
"13990.0";"0.1933391"
"14000.0";"0.2239932"
"14010.0";"0.1746308"
"14020.0";"0.2261548"
"14030.0";"0.187283"
"14040.0";"0.1744993"
"14050.0";"0.1884778"
"14060.0";"0.1881834"
"14070.0";"0.1857148"
"14080.0";"0.1808037"
"14090.0";"0.1839052"
"14100.0";"0.1830438"
"14110.0";"0.1772965"
"14120.0";"0.1838316"
"14130.0";"0.1854644"
"14140.0";"0.1833141"
"14150.0";"0.186941"
"14160.0";"0.1673407"
"14170.0";"0.1811159"
"14180.0";"0.177158"
"14190.0";"0.1914494"
"14200.0";"0.1801386"
"14210.0";"0.1906017"
"14220.0";"0.1815408"
"14230.0";"0.2156153"
"14240.0";"0.1967359"
"14250.0";"0.1758805"
"14260.0";"0.1698062"
"14270.0";"0.187163"
"14280.0";"0.1773725"
"14290.0";"0.1866256"
"14300.0";"0.1950001"
"14310.0";"0.1939306"
"14320.0";"0.1951255"
"14330.0";"0.1910602"
"14340.0";"0.1806022"
"14350.0";"0.211407"
"14360.0";"0.1744817"
"14370.0";"0.1801892"
"14380.0";"0.2019331"
"14390.0";"0.1927689"
"14400.0";"0.1859839"
"14410.0";"0.2040439"
"14420.0";"0.1711723"
"14430.0";"0.1846455"
"14440.0";"0.2022353"
"14450.0";"0.1878776"
"14460.0";"0.189259"
"14470.0";"0.1927329"
"14480.0";"0.1946148"
"14490.0";"0.1911361"
"14500.0";"0.2165687"
"14510.0";"0.1626619"
"14520.0";"0.2063323"
"14530.0";"0.2083843"
"14540.0";"0.1808454"
"14550.0";"0.1965833"
"14560.0";"0.1790023"
"14570.0";"0.1941575"
"14580.0";"0.2107245"
"14590.0";"0.1797917"
"14600.0";"0.201112"
"14610.0";"0.1801915"
"14620.0";"0.1658492"
"14630.0";"0.1765216"
"14640.0";"0.1774823"
"14650.0";"0.1877341"
"14660.0";"0.1725949"
"14670.0";"0.2000553"
"14680.0";"0.187139"
"14690.0";"0.1718749"
"14700.0";"0.1807594"
"14710.0";"0.1953074"
"14720.0";"0.2059225"
"14730.0";"0.1746254"
"14740.0";"0.1695021"
"14750.0";"0.1811301"
"14760.0";"0.1824443"
"14770.0";"0.227908"
"14780.0";"0.1755479"
"14790.0";"0.173632"
"14800.0";"0.1792345"
"14810.0";"0.1818626"
"14820.0";"0.1828002"
"14830.0";"0.1825238"
"14840.0";"0.2205268"
"14850.0";"0.1987084"
"14860.0";"0.191212"
"14870.0";"0.1949592"
"14880.0";"0.184819"
"14890.0";"0.1705462"
"14900.0";"0.163"
"14910.0";"0.1902865"
"14920.0";"0.1686829"
"14930.0";"0.1914942"
"14940.0";"0.1734533"
"14950.0";"0.1713416"
"14960.0";"0.1604684"
"14970.0";"0.195205"
"14980.0";"0.1665321"
"14990.0";"0.1728033"
"15000.0";"0.1870641"
"15010.0";"0.1730257"
"15020.0";"0.1669398"
"15030.0";"0.1735221"
"15040.0";"0.1634779"
"15050.0";"0.1819144"
"15060.0";"0.1632516"
"15070.0";"0.1846592"
"15080.0";"0.1892831"
"15090.0";"0.2068912"
"15100.0";"0.1779017"
"15110.0";"0.1779719"
"15120.0";"0.1832952"
"15130.0";"0.2027238"
"15140.0";"0.1675975"
"15150.0";"0.1751829"
"15160.0";"0.1691004"
"15170.0";"0.1563135"
"15180.0";"0.1803831"
"15190.0";"0.1948667"
"15200.0";"0.1830764"
"15210.0";"0.1727018"
"15220.0";"0.1939332"
"15230.0";"0.1811683"
"15240.0";"0.1635969"
"15250.0";"0.1698174"
"15260.0";"0.1630828"
"15270.0";"0.2274797"
"15280.0";"0.1887459"
"15290.0";"0.1760057"
"15300.0";"0.1827811"
"15310.0";"0.1902864"
"15320.0";"0.1809998"
"15330.0";"0.1822988"
"15340.0";"0.1732078"
"15350.0";"0.1769804"
"15360.0";"0.1829155"
"15370.0";"0.1806571"
"15380.0";"0.1757301"
"15390.0";"0.1814441"
"15400.0";"0.1798169"
"15410.0";"0.1842092"
"15420.0";"0.1825732"
"15430.0";"0.1723281"
"15440.0";"0.1799273"
"15450.0";"0.1681485"
"15460.0";"0.1743875"
"15470.0";"0.1725166"
"15480.0";"0.1620924"
"15490.0";"0.1761219"
"15500.0";"0.1758693"
"15510.0";"0.185973"
"15520.0";"0.1862768"
"15530.0";"0.1863489"
"15540.0";"0.1994118"
"15550.0";"0.1820603"
"15560.0";"0.1693074"
"15570.0";"0.1809002"
"15580.0";"0.1769521"
"15590.0";"0.1728037"
"15600.0";"0.1693368"
"15610.0";"0.1936621"
"15620.0";"0.1835047"
"15630.0";"0.1603527"
"15640.0";"0.1718631"
"15650.0";"0.1723629"
"15660.0";"0.2397041"
"15670.0";"0.176598"
"15680.0";"0.1878323"
"15690.0";"0.170684"
"15700.0";"0.1730722"
"15710.0";"0.1843203"
"15720.0";"0.1832101"
"15730.0";"0.1764027"
"15740.0";"0.1791479"
"15750.0";"0.1869465"
"15760.0";"0.1765897"
"15770.0";"0.1662107"
"15780.0";"0.1605645"
"15790.0";"0.1726384"
"15800.0";"0.1869063"
"15810.0";"0.1778932"
"15820.0";"0.1722818"
"15830.0";"0.1827951"
"15840.0";"0.1764453"
"15850.0";"0.1732743"
"15860.0";"0.1671556"
"15870.0";"0.1633224"
"15880.0";"0.1753539"
"15890.0";"0.188377"
"15900.0";"0.163832"
"15910.0";"0.1682651"
"15920.0";"0.1915101"
"15930.0";"0.1860403"
"15940.0";"0.1946024"
"15950.0";"0.1802139"
"15960.0";"0.187766"
"15970.0";"0.170217"
"15980.0";"0.1981442"
"15990.0";"0.1958471"
"16000.0";"0.2001677"
"16010.0";"0.2014946"
"16020.0";"0.1631504"
"16030.0";"0.1951618"
"16040.0";"0.186529"
"16050.0";"0.1951049"
"16060.0";"0.1753282"
"16070.0";"0.169201"
"16080.0";"0.1730494"
"16090.0";"0.2009825"
"16100.0";"0.1895785"
"16110.0";"0.1947973"
"16120.0";"0.1706048"
"16130.0";"0.1773838"
"16140.0";"0.172151"
"16150.0";"0.1700763"
"16160.0";"0.1704051"
"16170.0";"0.1899316"
"16180.0";"0.180458"
"16190.0";"0.1857764"
"16200.0";"0.1817827"
"16210.0";"0.1843338"
"16220.0";"0.1689614"
"16230.0";"0.1949205"
"16240.0";"0.181226"
"16250.0";"0.1842633"
"16260.0";"0.1695552"
"16270.0";"0.1691448"
"16280.0";"0.1952486"
"16290.0";"0.1667125"
"16300.0";"0.184946"
"16310.0";"0.1784181"
"16320.0";"0.1773724"
"16330.0";"0.1689882"
"16340.0";"0.1734736"
"16350.0";"0.1792487"
"16360.0";"0.1888065"
"16370.0";"0.1962369"
"16380.0";"0.1824802"
"16390.0";"0.1833548"
"16400.0";"0.1799832"
"16410.0";"0.186893"
"16420.0";"0.1751281"
"16430.0";"0.1711666"
"16440.0";"0.1967612"
"16450.0";"0.1851323"
"16460.0";"0.1922316"
"16470.0";"0.1900974"
"16480.0";"0.1742928"
"16490.0";"0.1845454"
"16500.0";"0.1723109"
"16510.0";"0.1761165"
"16520.0";"0.1711667"
"16530.0";"0.1904546"
"16540.0";"0.1874831"
"16550.0";"0.1814993"
"16560.0";"0.1773836"
"16570.0";"0.1659306"
"16580.0";"0.1710996"
"16590.0";"0.1702528"
"16600.0";"0.1783061"
"16610.0";"0.1767287"
"16620.0";"0.1803163"
"16630.0";"0.1928419"
"16640.0";"0.1725835"
"16650.0";"0.174797"
"16660.0";"0.1735653"
"16670.0";"0.185739"
"16680.0";"0.1674185"
"16690.0";"0.180236"
"16700.0";"0.181962"
"16710.0";"0.1901866"
"16720.0";"0.187838"
"16730.0";"0.1837037"
"16740.0";"0.1946736"
"16750.0";"0.1676517"
"16760.0";"0.2029804"
"16770.0";"0.1702733"
"16780.0";"0.172673"
"16790.0";"0.1788184"
"16800.0";"0.1870137"
"16810.0";"0.19989"
"16820.0";"0.1937033"
"16830.0";"0.1651332"
"16840.0";"0.1968275"
"16850.0";"0.166427"
"16860.0";"0.1942009"
"16870.0";"0.187875"
"16880.0";"0.1673082"
"16890.0";"0.186371"
"16900.0";"0.1916924"
"16910.0";"0.1767089"
"16920.0";"0.1823489"
"16930.0";"0.1659699"
"16940.0";"0.178011"
"16950.0";"0.1958032"
"16960.0";"0.1857877"
"16970.0";"0.1766722"
"16980.0";"0.1770082"
"16990.0";"0.1796495"
"17000.0";"0.1821018"
"17010.0";"0.1689108"
"17020.0";"0.1707516"
"17030.0";"0.1696854"
"17040.0";"0.1734039"
"17050.0";"0.177795"
"17060.0";"0.1748624"
"17070.0";"0.1787594"
"17080.0";"0.1810692"
"17090.0";"0.2266847"
"17100.0";"0.1825376"
"17110.0";"0.1805411"
"17120.0";"0.1705316"
"17130.0";"0.1875874"
"17140.0";"0.1740891"
"17150.0";"0.1679795"
"17160.0";"0.239904"
"17170.0";"0.1639057"
"17180.0";"0.1713651"
"17190.0";"0.1767654"
"17200.0";"0.1769155"
"17210.0";"0.1764453"
"17220.0";"0.1757354"
"17230.0";"0.1858012"
"17240.0";"0.1707191"
"17250.0";"0.1767768"
"17260.0";"0.1805243"
"17270.0";"0.2075186"
"17280.0";"0.1842552"
"17290.0";"0.1785417"
"17300.0";"0.1765306"
"17310.0";"0.1933237"
"17320.0";"0.1978913"
"17330.0";"0.1838779"
"17340.0";"0.1752941"
"17350.0";"0.1768783"
"17360.0";"0.1835075"
"17370.0";"0.1641526"
"17380.0";"0.1830982"
"17390.0";"0.1883453"
"17400.0";"0.1783646"
"17410.0";"0.1686836"
"17420.0";"0.1895073"
"17430.0";"0.1660754"
"17440.0";"0.2083411"
"17450.0";"0.2050294"
"17460.0";"0.2004594"
"17470.0";"0.1748515"
"17480.0";"0.1846157"
"17490.0";"0.1792736"
"17500.0";"0.1678334"
"17510.0";"0.178645"
"17520.0";"0.1903131"
"17530.0";"0.1758437"
"17540.0";"0.1808566"
"17550.0";"0.1723576"
"17560.0";"0.1712686"
"17570.0";"0.2337008"
"17580.0";"0.183109"
"17590.0";"0.2625529"
"17600.0";"0.2571713"
"17610.0";"0.2512174"
"17620.0";"0.2030395"
"17630.0";"0.167099"
"17640.0";"0.1847185"
"17650.0";"0.1935511"
"17660.0";"0.1664632"
"17670.0";"0.1695726"
"17680.0";"0.1825457"
"17690.0";"0.1659549"
"17700.0";"0.1731416"
"17710.0";"0.2548765"
"17720.0";"0.2379012"
"17730.0";"0.1649057"
"17740.0";"0.1696232"
"17750.0";"0.179382"
"17760.0";"0.1631133"
"17770.0";"0.1898077"
"17780.0";"0.1814276"
"17790.0";"0.1714556"
"17800.0";"0.1907119"
"17810.0";"0.1709185"
"17820.0";"0.177398"
"17830.0";"0.1905493"
"17840.0";"0.1769802"
"17850.0";"0.1782944"
"17860.0";"0.1666706"
"17870.0";"0.1790866"
"17880.0";"0.1895467"
"17890.0";"0.1741525"
"17900.0";"0.1778706"
"17910.0";"0.1959869"
"17920.0";"0.1854778"
"17930.0";"0.1738506"
"17940.0";"0.1815323"
"17950.0";"0.1750973"
"17960.0";"0.179872"
"17970.0";"0.1670388"
"17980.0";"0.1646692"
"17990.0";"0.1724817"
"18000.0";"0.1690474"
"18010.0";"0.1748424"
"18020.0";"0.2002648"
"18030.0";"0.1763092"
"18040.0";"0.2105258"
"18050.0";"0.1715372"
"18060.0";"0.1745452"
"18070.0";"0.1922161"
"18080.0";"0.1723369"
"18090.0";"0.1738075"
"18100.0";"0.2040218"
"18110.0";"0.1935592"
"18120.0";"0.1716918"
"18130.0";"0.1605181"
"18140.0";"0.1868098"
"18150.0";"0.174092"
"18160.0";"0.1929899"
"18170.0";"0.1766403"
"18180.0";"0.1911361"
"18190.0";"0.1732917"
"18200.0";"0.1739051"
"18210.0";"0.1868209"
"18220.0";"0.176822"
"18230.0";"0.1785667"
"18240.0";"0.1671641"
"18250.0";"0.1750458"
"18260.0";"0.1741377"
"18270.0";"0.1703704"
"18280.0";"0.1742642"
"18290.0";"0.1620803"
"18300.0";"0.181857"
"18310.0";"0.1765134"
"18320.0";"0.1758241"
"18330.0";"0.1756871"
"18340.0";"0.1770817"
"18350.0";"0.1774714"
"18360.0";"0.1935924"
"18370.0";"0.1751971"
"18380.0";"0.1859677"
"18390.0";"0.1915127"
"18400.0";"0.184052"
"18410.0";"0.1890531"
"18420.0";"0.1754763"
"18430.0";"0.1796888"
"18440.0";"0.1841032"
"18450.0";"0.1728614"
"18460.0";"0.1785382"
"18470.0";"0.1718433"
"18480.0";"0.1767062"
"18490.0";"0.1634959"
"18500.0";"0.172003"
"18510.0";"0.1846212"
"18520.0";"0.1810027"
"18530.0";"0.1622099"
"18540.0";"0.1690148"
"18550.0";"0.1627914"
"18560.0";"0.2137239"
"18570.0";"0.164344"
"18580.0";"0.1719683"
"18590.0";"0.1739109"
"18600.0";"0.1751202"
"18610.0";"0.1746453"
"18620.0";"0.1735684"
"18630.0";"0.1671195"
"18640.0";"0.1863168"
"18650.0";"0.1765392"
"18660.0";"0.1779383"
"18670.0";"0.1806099"
"18680.0";"0.1635391"
"18690.0";"0.1722152"
"18700.0";"0.177443"
"18710.0";"0.1695731"
"18720.0";"0.1754822"
"18730.0";"0.1771044"
"18740.0";"0.1662918"
"18750.0";"0.1762439"
"18760.0";"0.1944684"
"18770.0";"0.174416"
"18780.0";"0.1792985"
"18790.0";"0.1690948"
"18800.0";"0.1808757"
"18810.0";"0.1785779"
"18820.0";"0.1850459"
"18830.0";"0.1860695"
"18840.0";"0.1746857"
"18850.0";"0.170429"
"18860.0";"0.1837194"
"18870.0";"0.1761732"
"18880.0";"0.1738882"
"18890.0";"0.1778597"
"18900.0";"0.1795636"
"18910.0";"0.1800805"
"18920.0";"0.1884811"
"18930.0";"0.1613321"
"18940.0";"0.179516"
"18950.0";"0.1858766"
"18960.0";"0.1745334"
"18970.0";"0.1779383"
"18980.0";"0.1824881"
"18990.0";"0.1783505"
"19000.0";"0.1661386"
"19010.0";"0.1734213"
"19020.0";"0.2135977"
"19030.0";"0.1785976"
"19040.0";"0.1710962"
"19050.0";"0.1631778"
"19060.0";"0.165605"
"19070.0";"0.1726817"
"19080.0";"0.186668"
"19090.0";"0.186861"
"19100.0";"0.170558"
"19110.0";"0.1700292"
"19120.0";"0.1862338"
"19130.0";"0.1864212"
"19140.0";"0.1772909"
"19150.0";"0.1785412"
"19160.0";"0.1865828"
"19170.0";"0.1807457"
"19180.0";"0.1746083"
"19190.0";"0.1856904"
"19200.0";"0.1646393"
"19210.0";"0.1699091"
"19220.0";"0.1790221"
"19230.0";"0.1756189"
"19240.0";"0.1823326"
"19250.0";"0.1770141"
"19260.0";"0.1714236"
"19270.0";"0.1736351"
"19280.0";"0.1710526"
"19290.0";"0.181072"
"19300.0";"0.181011"
"19310.0";"0.1796665"
"19320.0";"0.1634535"
"19330.0";"0.2044725"
"19340.0";"0.1700938"
"19350.0";"0.1874379"
"19360.0";"0.1822115"
"19370.0";"0.1669403"
"19380.0";"0.1808007"
"19390.0";"0.1822388"
"19400.0";"0.169865"
"19410.0";"0.1873631"
"19420.0";"0.1677319"
"19430.0";"0.2011095"
"19440.0";"0.1640154"
"19450.0";"0.1763295"
"19460.0";"0.1818626"
"19470.0";"0.174602"
"19480.0";"0.1776988"
"19490.0";"0.1716509"
"19500.0";"0.1816643"
"19510.0";"0.1948079"
"19520.0";"0.1734503"
"19530.0";"0.186869"
"19540.0";"0.1747968"
"19550.0";"0.1690827"
"19560.0";"0.1674663"
"19570.0";"0.1727685"
"19580.0";"0.184862"
"19590.0";"0.1710351"
"19600.0";"0.1667362"
"19610.0";"0.1722327"
"19620.0";"0.1833276"
"19630.0";"0.1730577"
"19640.0";"0.1759429"
"19650.0";"0.1848946"
"19660.0";"0.1889682"
"19670.0";"0.1822772"
"19680.0";"0.1718286"
"19690.0";"0.1782272"
"19700.0";"0.1722382"
"19710.0";"0.1655563"
"19720.0";"0.205672"
"19730.0";"0.1781629"
"19740.0";"0.182634"
"19750.0";"0.177767"
"19760.0";"0.1781487"
"19770.0";"0.1965402"
"19780.0";"0.1867647"
"19790.0";"0.170839"
"19800.0";"0.1638933"
"19810.0";"0.1734386"
"19820.0";"0.1638841"
"19830.0";"0.179424"
"19840.0";"0.178701"
"19850.0";"0.1827815"
"19860.0";"0.1865935"
"19870.0";"0.1773358"
"19880.0";"0.1755818"
"19890.0";"0.1867242"
"19900.0";"0.1817167"
"19910.0";"0.1846891"
