# This .csv file was created 12.10.2024 14:29
# extracted out of file interactions_energy.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAB/6fxb_clab_1
# Original file was created by command :
"GROMACS Energies"
"Time (ps)";"Coul-SR:interactions_mol8_AS-MOL";"LJ-SR:interactions_mol8_AS-MOL";"Coul-14:interactions_mol8_AS-MOL";"LJ-14:interactions_mol8_AS-MOL"
"4140.0";"-166.914322";"-116.84491";"0.0";"0.0"
"4150.0";"-76.604904";"-94.914032";"0.0";"0.0"
"4160.0";"-225.40274";"-86.099159";"0.0";"0.0"
"4170.0";"-183.450912";"-75.695068";"0.0";"0.0"
"4180.0";"-162.994156";"-92.358025";"0.0";"0.0"
"4190.0";"-216.722626";"-101.746803";"0.0";"0.0"
"4200.0";"-185.646835";"-103.255402";"0.0";"0.0"
"4210.0";"-171.433914";"-100.504379";"0.0";"0.0"
"4220.0";"-162.921494";"-95.439537";"0.0";"0.0"
"4230.0";"-202.825058";"-120.368019";"0.0";"0.0"
"4240.0";"-282.008667";"-88.855873";"0.0";"0.0"
"4250.0";"-235.030807";"-86.153786";"0.0";"0.0"
"4260.0";"-201.021637";"-79.005836";"0.0";"0.0"
"4270.0";"-144.237015";"-96.731049";"0.0";"0.0"
"4280.0";"-207.610901";"-111.567032";"0.0";"0.0"
"4290.0";"-188.486481";"-93.568604";"0.0";"0.0"
"4300.0";"-120.853203";"-94.892021";"0.0";"0.0"
"4310.0";"-168.237503";"-94.001503";"0.0";"0.0"
"4320.0";"-158.41568";"-85.784927";"0.0";"0.0"
"4330.0";"-192.61908";"-84.093811";"0.0";"0.0"
"4340.0";"-120.251129";"-78.777771";"0.0";"0.0"
"4350.0";"-168.71846";"-85.634201";"0.0";"0.0"
"4360.0";"-204.577484";"-75.996155";"0.0";"0.0"
"4370.0";"-161.538498";"-92.840462";"0.0";"0.0"
"4380.0";"-222.585449";"-80.301025";"0.0";"0.0"
"4390.0";"-155.812653";"-89.654541";"0.0";"0.0"
"4400.0";"-202.974518";"-75.706543";"0.0";"0.0"
"4410.0";"-162.377182";"-71.063225";"0.0";"0.0"
"4420.0";"-192.765732";"-89.344795";"0.0";"0.0"
"4430.0";"-257.520966";"-70.197441";"0.0";"0.0"
"4440.0";"-201.694519";"-89.354515";"0.0";"0.0"
"4450.0";"-200.958481";"-72.267975";"0.0";"0.0"
"4460.0";"-209.516068";"-96.081047";"0.0";"0.0"
"4470.0";"-214.750229";"-96.016136";"0.0";"0.0"
"4480.0";"-164.850021";"-94.018509";"0.0";"0.0"
"4490.0";"-181.918488";"-87.514206";"0.0";"0.0"
"4500.0";"-178.003128";"-86.743546";"0.0";"0.0"
"4510.0";"-188.919556";"-84.72863";"0.0";"0.0"
"4520.0";"-145.430511";"-83.401115";"0.0";"0.0"
"4530.0";"-156.175995";"-82.389221";"0.0";"0.0"
"4540.0";"-144.780182";"-79.653214";"0.0";"0.0"
"4550.0";"-174.170837";"-84.202316";"0.0";"0.0"
"4560.0";"-164.237823";"-74.346481";"0.0";"0.0"
"4570.0";"-76.013618";"-79.068703";"0.0";"0.0"
"4580.0";"-93.92907";"-98.592766";"0.0";"0.0"
"4590.0";"-90.463936";"-99.923363";"0.0";"0.0"
"4600.0";"-88.511169";"-71.399376";"0.0";"0.0"
"4610.0";"-122.711952";"-81.393631";"0.0";"0.0"
"4620.0";"-138.52829";"-71.55748";"0.0";"0.0"
"4630.0";"-144.337982";"-87.286591";"0.0";"0.0"
"4640.0";"-138.760864";"-76.024063";"0.0";"0.0"
"4650.0";"-111.820824";"-78.821556";"0.0";"0.0"
"4660.0";"-127.838997";"-70.470413";"0.0";"0.0"
"4670.0";"-131.498398";"-78.308464";"0.0";"0.0"
"4680.0";"-148.04985";"-69.073235";"0.0";"0.0"
"4690.0";"-190.740631";"-68.134834";"0.0";"0.0"
"4700.0";"-173.584686";"-74.896492";"0.0";"0.0"
"4710.0";"-188.024414";"-86.591331";"0.0";"0.0"
"4720.0";"-171.159927";"-72.121529";"0.0";"0.0"
"4730.0";"-208.427658";"-83.062363";"0.0";"0.0"
"4740.0";"-166.337616";"-79.936569";"0.0";"0.0"
"4750.0";"-179.912903";"-71.742203";"0.0";"0.0"
"4760.0";"-217.029297";"-60.552124";"0.0";"0.0"
"4770.0";"-206.424515";"-60.414661";"0.0";"0.0"
"4780.0";"-187.380844";"-71.455475";"0.0";"0.0"
"4790.0";"-217.625168";"-80.837982";"0.0";"0.0"
"4800.0";"-222.307785";"-74.301445";"0.0";"0.0"
"4810.0";"-197.265793";"-68.965317";"0.0";"0.0"
"4820.0";"-217.677444";"-70.798714";"0.0";"0.0"
"4830.0";"-230.252731";"-73.765358";"0.0";"0.0"
"4840.0";"-222.308701";"-75.613083";"0.0";"0.0"
"4850.0";"-241.962555";"-97.030022";"0.0";"0.0"
"4860.0";"-196.960236";"-83.193306";"0.0";"0.0"
"4870.0";"-184.827515";"-68.574692";"0.0";"0.0"
"4880.0";"-183.961121";"-95.017693";"0.0";"0.0"
"4890.0";"-239.676971";"-85.660492";"0.0";"0.0"
"4900.0";"-188.432053";"-96.159737";"0.0";"0.0"
"4910.0";"-201.030655";"-73.821373";"0.0";"0.0"
"4920.0";"-208.701157";"-71.123482";"0.0";"0.0"
"4930.0";"-146.012375";"-83.957344";"0.0";"0.0"
"4940.0";"-190.035477";"-88.101013";"0.0";"0.0"
"4950.0";"-210.245605";"-62.901478";"0.0";"0.0"
"4960.0";"-143.596786";"-91.49295";"0.0";"0.0"
"4970.0";"-161.505676";"-82.387115";"0.0";"0.0"
"4980.0";"-205.516891";"-48.444874";"0.0";"0.0"
"4990.0";"-206.441544";"-67.204971";"0.0";"0.0"
"5000.0";"-178.669571";"-58.384766";"0.0";"0.0"
"5010.0";"-155.969086";"-86.730705";"0.0";"0.0"
"5020.0";"-173.213135";"-77.629868";"0.0";"0.0"
"5030.0";"-205.41246";"-87.361473";"0.0";"0.0"
"5040.0";"-187.728439";"-83.727203";"0.0";"0.0"
"5050.0";"-152.347214";"-81.381744";"0.0";"0.0"
"5060.0";"-157.016434";"-80.777771";"0.0";"0.0"
"5070.0";"-193.217667";"-81.100914";"0.0";"0.0"
"5080.0";"-165.462601";"-80.160309";"0.0";"0.0"
"5090.0";"-189.721268";"-81.768509";"0.0";"0.0"
"5100.0";"-141.48912";"-68.496414";"0.0";"0.0"
"5110.0";"-181.323181";"-89.323013";"0.0";"0.0"
"5120.0";"-221.376984";"-61.557541";"0.0";"0.0"
"5130.0";"-189.930511";"-92.051308";"0.0";"0.0"
"5140.0";"-250.455795";"-70.322304";"0.0";"0.0"
"5150.0";"-209.565292";"-77.850082";"0.0";"0.0"
"5160.0";"-171.347412";"-96.021309";"0.0";"0.0"
"5170.0";"-153.913208";"-102.555595";"0.0";"0.0"
"5180.0";"-158.844391";"-91.631157";"0.0";"0.0"
"5190.0";"-169.180695";"-97.990623";"0.0";"0.0"
"5200.0";"-187.399734";"-73.01841";"0.0";"0.0"
"5210.0";"-128.087265";"-88.902092";"0.0";"0.0"
"5220.0";"-177.278702";"-79.597076";"0.0";"0.0"
"5230.0";"-189.388962";"-92.411896";"0.0";"0.0"
"5240.0";"-226.757477";"-70.167717";"0.0";"0.0"
"5250.0";"-205.176117";"-89.727699";"0.0";"0.0"
"5260.0";"-254.662537";"-75.044174";"0.0";"0.0"
"5270.0";"-242.896194";"-74.92276";"0.0";"0.0"
"5280.0";"-267.686218";"-92.933403";"0.0";"0.0"
"5290.0";"-208.312302";"-82.685623";"0.0";"0.0"
"5300.0";"-163.197098";"-95.681831";"0.0";"0.0"
"5310.0";"-168.272934";"-97.175041";"0.0";"0.0"
"5320.0";"-174.42601";"-89.026062";"0.0";"0.0"
"5330.0";"-197.986633";"-87.515755";"0.0";"0.0"
"5340.0";"-215.272171";"-71.641693";"0.0";"0.0"
"5350.0";"-200.160309";"-79.159569";"0.0";"0.0"
"5360.0";"-200.015182";"-88.021347";"0.0";"0.0"
"5370.0";"-182.719757";"-77.16011";"0.0";"0.0"
"5380.0";"-193.436905";"-50.935215";"0.0";"0.0"
"5390.0";"-151.739426";"-95.2855";"0.0";"0.0"
"5400.0";"-148.099472";"-97.227348";"0.0";"0.0"
"5410.0";"-178.231674";"-78.585541";"0.0";"0.0"
"5420.0";"-164.899811";"-83.799911";"0.0";"0.0"
"5430.0";"-206.181046";"-75.018806";"0.0";"0.0"
"5440.0";"-159.268158";"-93.974892";"0.0";"0.0"
"5450.0";"-189.30397";"-90.871948";"0.0";"0.0"
"5460.0";"-176.98056";"-109.922226";"0.0";"0.0"
"5470.0";"-199.857285";"-92.684792";"0.0";"0.0"
"5480.0";"-184.875595";"-105.901398";"0.0";"0.0"
"5490.0";"-168.724609";"-86.170998";"0.0";"0.0"
"5500.0";"-192.338135";"-91.156883";"0.0";"0.0"
"5510.0";"-212.790726";"-68.463074";"0.0";"0.0"
"5520.0";"-175.861053";"-75.312416";"0.0";"0.0"
"5530.0";"-156.603119";"-82.204063";"0.0";"0.0"
"5540.0";"-161.380203";"-84.808472";"0.0";"0.0"
"5550.0";"-158.112518";"-82.547142";"0.0";"0.0"
"5560.0";"-177.934937";"-79.889275";"0.0";"0.0"
"5570.0";"-151.404327";"-63.906181";"0.0";"0.0"
"5580.0";"-233.308868";"-84.582733";"0.0";"0.0"
"5590.0";"-178.995407";"-68.711372";"0.0";"0.0"
"5600.0";"-183.3004";"-51.53083";"0.0";"0.0"
"5610.0";"-167.996933";"-63.908352";"0.0";"0.0"
"5620.0";"-155.175446";"-62.090107";"0.0";"0.0"
"5630.0";"-129.048721";"-76.482544";"0.0";"0.0"
"5640.0";"-129.147003";"-80.343132";"0.0";"0.0"
"5650.0";"-137.889053";"-64.664001";"0.0";"0.0"
"5660.0";"-129.288071";"-84.281944";"0.0";"0.0"
"5670.0";"-178.289566";"-78.157707";"0.0";"0.0"
"5680.0";"-153.324661";"-85.892029";"0.0";"0.0"
"5690.0";"-145.266891";"-78.459503";"0.0";"0.0"
"5700.0";"-88.660522";"-72.33445";"0.0";"0.0"
"5710.0";"-83.508942";"-94.202965";"0.0";"0.0"
"5720.0";"-107.453903";"-99.450706";"0.0";"0.0"
"5730.0";"-133.123993";"-93.695015";"0.0";"0.0"
"5740.0";"-186.740448";"-53.110371";"0.0";"0.0"
"5750.0";"-147.373657";"-75.90509";"0.0";"0.0"
"5760.0";"-175.350311";"-86.219765";"0.0";"0.0"
"5770.0";"-186.202301";"-65.996017";"0.0";"0.0"
"5780.0";"-225.662857";"-80.245934";"0.0";"0.0"
"5790.0";"-153.931396";"-87.802383";"0.0";"0.0"
"5800.0";"-231.796249";"-78.298149";"0.0";"0.0"
"5810.0";"-240.067123";"-62.663094";"0.0";"0.0"
"5820.0";"-224.481796";"-63.678619";"0.0";"0.0"
"5830.0";"-189.896957";"-102.068405";"0.0";"0.0"
"5840.0";"-199.376205";"-83.396889";"0.0";"0.0"
"5850.0";"-91.458611";"-87.225639";"0.0";"0.0"
"5860.0";"-211.192703";"-74.339729";"0.0";"0.0"
"5870.0";"-244.408356";"-79.332489";"0.0";"0.0"
"5880.0";"-240.70845";"-94.07827";"0.0";"0.0"
"5890.0";"-185.424713";"-77.28141";"0.0";"0.0"
"5900.0";"-270.107758";"-46.214588";"0.0";"0.0"
"5910.0";"-167.024536";"-98.22007";"0.0";"0.0"
"5920.0";"-216.739548";"-90.024391";"0.0";"0.0"
"5930.0";"-190.20932";"-98.605194";"0.0";"0.0"
"5940.0";"-148.063232";"-84.337166";"0.0";"0.0"
"5950.0";"-197.040375";"-73.534073";"0.0";"0.0"
"5960.0";"-208.072479";"-110.250175";"0.0";"0.0"
"5970.0";"-216.601227";"-92.589981";"0.0";"0.0"
"5980.0";"-236.385147";"-66.382744";"0.0";"0.0"
"5990.0";"-75.449951";"-94.394676";"0.0";"0.0"
"6000.0";"-96.716248";"-74.356003";"0.0";"0.0"
"6010.0";"-91.979362";"-89.590843";"0.0";"0.0"
"6020.0";"-70.731972";"-92.330856";"0.0";"0.0"
"6030.0";"-97.821655";"-99.47525";"0.0";"0.0"
"6040.0";"-99.500992";"-80.646988";"0.0";"0.0"
"6050.0";"-151.197205";"-67.461685";"0.0";"0.0"
"6060.0";"-102.983994";"-104.684105";"0.0";"0.0"
"6070.0";"-137.076935";"-104.85247";"0.0";"0.0"
"6080.0";"-134.038177";"-79.974518";"0.0";"0.0"
"6090.0";"-112.413429";"-98.793762";"0.0";"0.0"
"6100.0";"-118.965797";"-90.970573";"0.0";"0.0"
"6110.0";"-125.289474";"-100.385643";"0.0";"0.0"
"6120.0";"-117.875954";"-91.666428";"0.0";"0.0"
"6130.0";"-127.238152";"-96.669662";"0.0";"0.0"
"6140.0";"-108.648254";"-107.970703";"0.0";"0.0"
"6150.0";"-89.664787";"-114.224335";"0.0";"0.0"
"6160.0";"-156.139099";"-96.261719";"0.0";"0.0"
"6170.0";"-138.07637";"-100.911781";"0.0";"0.0"
"6180.0";"-125.044922";"-75.076691";"0.0";"0.0"
"6190.0";"-102.657471";"-104.732544";"0.0";"0.0"
"6200.0";"-125.566147";"-117.36599";"0.0";"0.0"
"6210.0";"-98.086655";"-74.386696";"0.0";"0.0"
"6220.0";"-234.633514";"-87.719009";"0.0";"0.0"
"6230.0";"-209.97496";"-92.669525";"0.0";"0.0"
"6240.0";"-168.707153";"-107.781265";"0.0";"0.0"
"6250.0";"-224.202545";"-82.304199";"0.0";"0.0"
"6260.0";"-184.04599";"-105.819977";"0.0";"0.0"
"6270.0";"-242.302948";"-106.583366";"0.0";"0.0"
"6280.0";"-265.438385";"-123.135193";"0.0";"0.0"
"6290.0";"-294.880096";"-96.008636";"0.0";"0.0"
"6300.0";"-275.369415";"-117.150429";"0.0";"0.0"
"6310.0";"-294.100281";"-112.597382";"0.0";"0.0"
"6320.0";"-296.564636";"-95.334442";"0.0";"0.0"
"6330.0";"-289.271912";"-91.701309";"0.0";"0.0"
"6340.0";"-212.347885";"-100.40876";"0.0";"0.0"
"6350.0";"-224.649429";"-97.678932";"0.0";"0.0"
"6360.0";"-215.809601";"-117.414017";"0.0";"0.0"
"6370.0";"-281.220123";"-91.434822";"0.0";"0.0"
"6380.0";"-235.111359";"-80.043457";"0.0";"0.0"
"6390.0";"-333.131287";"-79.320312";"0.0";"0.0"
"6400.0";"-336.517822";"-83.572525";"0.0";"0.0"
"6410.0";"-299.480865";"-107.162041";"0.0";"0.0"
"6420.0";"-295.949524";"-108.137108";"0.0";"0.0"
"6430.0";"-271.861145";"-99.933319";"0.0";"0.0"
"6440.0";"-274.090698";"-98.986359";"0.0";"0.0"
"6450.0";"-309.269592";"-104.97406";"0.0";"0.0"
"6460.0";"-285.124786";"-95.485962";"0.0";"0.0"
"6470.0";"-325.185944";"-78.177757";"0.0";"0.0"
"6480.0";"-241.662598";"-93.845284";"0.0";"0.0"
"6490.0";"-263.462402";"-96.04007";"0.0";"0.0"
"6500.0";"-277.138184";"-84.70929";"0.0";"0.0"
"6510.0";"-287.91214";"-106.702713";"0.0";"0.0"
"6520.0";"-296.335144";"-111.827858";"0.0";"0.0"
"6530.0";"-348.279938";"-84.494049";"0.0";"0.0"
"6540.0";"-335.189728";"-81.698067";"0.0";"0.0"
"6550.0";"-299.858948";"-113.192207";"0.0";"0.0"
"6560.0";"-342.995148";"-104.019424";"0.0";"0.0"
"6570.0";"-264.40036";"-103.184792";"0.0";"0.0"
"6580.0";"-261.655884";"-110.073303";"0.0";"0.0"
"6590.0";"-329.78244";"-83.629944";"0.0";"0.0"
"6600.0";"-317.575073";"-92.600578";"0.0";"0.0"
"6610.0";"-313.520996";"-97.8871";"0.0";"0.0"
"6620.0";"-278.958954";"-108.701241";"0.0";"0.0"
"6630.0";"-354.17926";"-85.650909";"0.0";"0.0"
"6640.0";"-338.945435";"-79.850372";"0.0";"0.0"
"6650.0";"-327.54895";"-73.641319";"0.0";"0.0"
"6660.0";"-186.850754";"-109.256592";"0.0";"0.0"
"6670.0";"-351.101074";"-104.978096";"0.0";"0.0"
"6680.0";"-345.656494";"-85.00679";"0.0";"0.0"
"6690.0";"-365.17981";"-88.609337";"0.0";"0.0"
"6700.0";"-232.435486";"-109.668587";"0.0";"0.0"
"6710.0";"-241.084213";"-101.672691";"0.0";"0.0"
"6720.0";"-322.078461";"-99.54982";"0.0";"0.0"
"6730.0";"-296.052429";"-114.277336";"0.0";"0.0"
"6740.0";"-328.239929";"-104.838242";"0.0";"0.0"
"6750.0";"-292.536285";"-78.690399";"0.0";"0.0"
"6760.0";"-315.160706";"-79.607452";"0.0";"0.0"
"6770.0";"-317.814026";"-86.442039";"0.0";"0.0"
"6780.0";"-291.658203";"-93.958725";"0.0";"0.0"
"6790.0";"-279.534607";"-100.416458";"0.0";"0.0"
"6800.0";"-250.147522";"-88.483116";"0.0";"0.0"
"6810.0";"-328.109802";"-82.259964";"0.0";"0.0"
"6820.0";"-296.09021";"-75.213287";"0.0";"0.0"
"6830.0";"-302.328217";"-106.081261";"0.0";"0.0"
"6840.0";"-285.465332";"-99.991463";"0.0";"0.0"
"6850.0";"-251.763184";"-89.370621";"0.0";"0.0"
"6860.0";"-269.053284";"-102.332695";"0.0";"0.0"
"6870.0";"-258.048431";"-93.986191";"0.0";"0.0"
"6880.0";"-222.408752";"-111.476875";"0.0";"0.0"
"6890.0";"-237.099823";"-95.640137";"0.0";"0.0"
"6900.0";"-240.300995";"-101.506996";"0.0";"0.0"
"6910.0";"-245.992035";"-100.15052";"0.0";"0.0"
"6920.0";"-201.878967";"-105.026886";"0.0";"0.0"
"6930.0";"-174.613861";"-114.380684";"0.0";"0.0"
"6940.0";"-216.966949";"-92.944458";"0.0";"0.0"
"6950.0";"-287.601074";"-97.699356";"0.0";"0.0"
"6960.0";"-234.343231";"-93.646164";"0.0";"0.0"
"6970.0";"-210.748352";"-113.679855";"0.0";"0.0"
"6980.0";"-304.921906";"-121.075134";"0.0";"0.0"
"6990.0";"-175.972427";"-120.210678";"0.0";"0.0"
"7000.0";"-194.418488";"-137.488235";"0.0";"0.0"
"7010.0";"-105.693985";"-112.186714";"0.0";"0.0"
"7020.0";"-171.39151";"-121.820854";"0.0";"0.0"
"7030.0";"-188.049286";"-88.32225";"0.0";"0.0"
"7040.0";"-223.459717";"-117.355057";"0.0";"0.0"
"7050.0";"-118.10218";"-111.630951";"0.0";"0.0"
"7060.0";"-175.306488";"-121.84742";"0.0";"0.0"
"7070.0";"-189.389404";"-114.779793";"0.0";"0.0"
"7080.0";"-199.50473";"-131.426498";"0.0";"0.0"
"7090.0";"-206.668793";"-124.56459";"0.0";"0.0"
"7100.0";"-161.970795";"-117.929527";"0.0";"0.0"
"7110.0";"-240.668533";"-120.333557";"0.0";"0.0"
"7120.0";"-309.310181";"-122.275139";"0.0";"0.0"
"7130.0";"-180.423828";"-131.133972";"0.0";"0.0"
"7140.0";"-258.113983";"-128.356628";"0.0";"0.0"
"7150.0";"-181.450607";"-118.942604";"0.0";"0.0"
"7160.0";"-209.340332";"-119.126938";"0.0";"0.0"
"7170.0";"-213.565338";"-114.087868";"0.0";"0.0"
"7180.0";"-366.646667";"-102.781639";"0.0";"0.0"
"7190.0";"-357.067657";"-104.229202";"0.0";"0.0"
"7200.0";"-395.413849";"-106.65361";"0.0";"0.0"
"7210.0";"-350.625458";"-96.143967";"0.0";"0.0"
"7220.0";"-312.665405";"-85.552887";"0.0";"0.0"
"7230.0";"-339.954773";"-107.875221";"0.0";"0.0"
"7240.0";"-365.206116";"-103.10804";"0.0";"0.0"
"7250.0";"-337.121704";"-96.310776";"0.0";"0.0"
"7260.0";"-298.957977";"-108.684875";"0.0";"0.0"
"7270.0";"-219.968582";"-123.666336";"0.0";"0.0"
"7280.0";"-244.170593";"-95.797882";"0.0";"0.0"
"7290.0";"-252.192169";"-109.034805";"0.0";"0.0"
"7300.0";"-224.159882";"-114.071777";"0.0";"0.0"
"7310.0";"-209.610229";"-97.874527";"0.0";"0.0"
"7320.0";"-264.712799";"-96.481766";"0.0";"0.0"
"7330.0";"-311.852417";"-80.703857";"0.0";"0.0"
"7340.0";"-262.110748";"-113.199867";"0.0";"0.0"
"7350.0";"-295.71994";"-103.261238";"0.0";"0.0"
"7360.0";"-244.576767";"-118.636185";"0.0";"0.0"
"7370.0";"-320.437073";"-106.080841";"0.0";"0.0"
"7380.0";"-231.069489";"-112.251244";"0.0";"0.0"
"7390.0";"-304.226135";"-103.239319";"0.0";"0.0"
"7400.0";"-250.48381";"-106.747543";"0.0";"0.0"
"7410.0";"-254.220047";"-124.363205";"0.0";"0.0"
"7420.0";"-261.715057";"-120.776184";"0.0";"0.0"
"7430.0";"-280.547546";"-115.214851";"0.0";"0.0"
"7440.0";"-246.554321";"-118.440491";"0.0";"0.0"
"7450.0";"-249.570953";"-115.495163";"0.0";"0.0"
"7460.0";"-225.527985";"-121.338188";"0.0";"0.0"
"7470.0";"-202.435852";"-125.55072";"0.0";"0.0"
"7480.0";"-117.505013";"-109.556091";"0.0";"0.0"
"7490.0";"-210.464111";"-118.636963";"0.0";"0.0"
"7500.0";"-198.837509";"-116.759239";"0.0";"0.0"
"7510.0";"-177.403305";"-122.139206";"0.0";"0.0"
"7520.0";"-185.412827";"-127.163635";"0.0";"0.0"
"7530.0";"-157.045181";"-109.541954";"0.0";"0.0"
"7540.0";"-142.835709";"-116.689835";"0.0";"0.0"
"7550.0";"-146.265289";"-121.23587";"0.0";"0.0"
"7560.0";"-142.512909";"-111.590546";"0.0";"0.0"
"7570.0";"-112.831543";"-107.38369";"0.0";"0.0"
"7580.0";"-136.419861";"-107.931114";"0.0";"0.0"
"7590.0";"-157.860641";"-108.959312";"0.0";"0.0"
"7600.0";"-187.702499";"-100.180397";"0.0";"0.0"
"7610.0";"-191.444672";"-85.465469";"0.0";"0.0"
"7620.0";"-174.85965";"-108.295059";"0.0";"0.0"
"7630.0";"-238.299988";"-111.332092";"0.0";"0.0"
"7640.0";"-189.11348";"-114.704895";"0.0";"0.0"
"7650.0";"-185.396378";"-110.557213";"0.0";"0.0"
"7660.0";"-210.432205";"-111.722916";"0.0";"0.0"
"7670.0";"-205.403748";"-86.144531";"0.0";"0.0"
"7680.0";"-135.479462";"-119.192665";"0.0";"0.0"
"7690.0";"-123.512856";"-104.865913";"0.0";"0.0"
"7700.0";"-164.834152";"-93.383263";"0.0";"0.0"
"7710.0";"-204.610931";"-99.618637";"0.0";"0.0"
"7720.0";"-182.82666";"-95.550514";"0.0";"0.0"
"7730.0";"-164.614517";"-116.920158";"0.0";"0.0"
"7740.0";"-172.773407";"-95.130127";"0.0";"0.0"
"7750.0";"-180.005173";"-107.358246";"0.0";"0.0"
"7760.0";"-157.903809";"-109.129845";"0.0";"0.0"
"7770.0";"-114.566376";"-109.401047";"0.0";"0.0"
"7780.0";"-130.40686";"-110.367867";"0.0";"0.0"
"7790.0";"-227.446716";"-130.347061";"0.0";"0.0"
"7800.0";"-270.082764";"-139.538849";"0.0";"0.0"
"7810.0";"-238.581665";"-125.494934";"0.0";"0.0"
"7820.0";"-168.229401";"-120.14061";"0.0";"0.0"
"7830.0";"-315.124847";"-118.294876";"0.0";"0.0"
"7840.0";"-265.398682";"-123.118454";"0.0";"0.0"
"7850.0";"-266.695862";"-115.774445";"0.0";"0.0"
"7860.0";"-267.369934";"-113.755592";"0.0";"0.0"
"7870.0";"-258.86792";"-105.603699";"0.0";"0.0"
"7880.0";"-199.189301";"-114.420746";"0.0";"0.0"
"7890.0";"-262.763855";"-71.261284";"0.0";"0.0"
"7900.0";"-154.160675";"-121.957108";"0.0";"0.0"
"7910.0";"-187.305298";"-122.915497";"0.0";"0.0"
"7920.0";"-194.067673";"-122.618561";"0.0";"0.0"
"7930.0";"-222.521973";"-102.051933";"0.0";"0.0"
"7940.0";"-263.809784";"-98.73259";"0.0";"0.0"
"7950.0";"-262.615051";"-122.551727";"0.0";"0.0"
"7960.0";"-266.165466";"-101.11364";"0.0";"0.0"
"7970.0";"-248.794525";"-110.195885";"0.0";"0.0"
"7980.0";"-204.545837";"-119.231125";"0.0";"0.0"
"7990.0";"-218.432236";"-106.252777";"0.0";"0.0"
"8000.0";"-246.687378";"-111.568466";"0.0";"0.0"
"8010.0";"-233.127106";"-109.703033";"0.0";"0.0"
"8020.0";"-168.492584";"-116.829712";"0.0";"0.0"
"8030.0";"-126.290421";"-121.315811";"0.0";"0.0"
"8040.0";"-223.211594";"-116.27018";"0.0";"0.0"
"8050.0";"-174.395645";"-115.133827";"0.0";"0.0"
"8060.0";"-240.609055";"-111.166199";"0.0";"0.0"
"8070.0";"-256.750305";"-108.976959";"0.0";"0.0"
"8080.0";"-196.727448";"-100.805328";"0.0";"0.0"
"8090.0";"-244.127487";"-118.555649";"0.0";"0.0"
"8100.0";"-291.319244";"-101.74205";"0.0";"0.0"
"8110.0";"-287.317322";"-98.613876";"0.0";"0.0"
"8120.0";"-344.84259";"-69.516327";"0.0";"0.0"
"8130.0";"-335.2341";"-107.486404";"0.0";"0.0"
"8140.0";"-386.49234";"-114.05172";"0.0";"0.0"
"8150.0";"-409.190247";"-111.998352";"0.0";"0.0"
"8160.0";"-448.182495";"-81.983116";"0.0";"0.0"
"8170.0";"-373.77533";"-99.022812";"0.0";"0.0"
"8180.0";"-406.87561";"-97.869278";"0.0";"0.0"
"8190.0";"-302.461639";"-95.937378";"0.0";"0.0"
"8200.0";"-370.22168";"-79.675072";"0.0";"0.0"
"8210.0";"-331.923157";"-102.138908";"0.0";"0.0"
"8220.0";"-327.470795";"-104.837891";"0.0";"0.0"
"8230.0";"-243.464218";"-106.18811";"0.0";"0.0"
"8240.0";"-320.32309";"-79.117241";"0.0";"0.0"
"8250.0";"-290.11499";"-90.741753";"0.0";"0.0"
"8260.0";"-304.563873";"-78.664635";"0.0";"0.0"
"8270.0";"-357.690735";"-99.319695";"0.0";"0.0"
"8280.0";"-335.621826";"-85.363647";"0.0";"0.0"
"8290.0";"-346.171997";"-81.059662";"0.0";"0.0"
"8300.0";"-318.104736";"-111.289909";"0.0";"0.0"
"8310.0";"-340.788574";"-87.355576";"0.0";"0.0"
"8320.0";"-289.645416";"-71.86261";"0.0";"0.0"
"8330.0";"-334.823883";"-82.380699";"0.0";"0.0"
"8340.0";"-340.64563";"-88.054565";"0.0";"0.0"
"8350.0";"-282.36087";"-86.915634";"0.0";"0.0"
"8360.0";"-171.019333";"-86.578247";"0.0";"0.0"
"8370.0";"-170.413727";"-79.735779";"0.0";"0.0"
"8380.0";"-199.548035";"-81.091988";"0.0";"0.0"
"8390.0";"-165.273163";"-88.900818";"0.0";"0.0"
"8400.0";"-224.842529";"-69.249603";"0.0";"0.0"
"8410.0";"-187.519913";"-54.975365";"0.0";"0.0"
"8420.0";"-123.640533";"-100.369781";"0.0";"0.0"
"8430.0";"-203.906616";"-76.679131";"0.0";"0.0"
"8440.0";"-244.482178";"-66.980804";"0.0";"0.0"
"8450.0";"-223.6633";"-69.191574";"0.0";"0.0"
"8460.0";"-264.805725";"-66.447289";"0.0";"0.0"
"8470.0";"-261.414917";"-75.264389";"0.0";"0.0"
"8480.0";"-209.589905";"-86.554092";"0.0";"0.0"
"8490.0";"-284.276428";"-72.425003";"0.0";"0.0"
"8500.0";"-197.489563";"-75.082283";"0.0";"0.0"
"8510.0";"-278.33371";"-68.966377";"0.0";"0.0"
"8520.0";"-292.616486";"-83.262787";"0.0";"0.0"
"8530.0";"-311.993958";"-70.213776";"0.0";"0.0"
"8540.0";"-308.677277";"-78.050148";"0.0";"0.0"
"8550.0";"-322.139038";"-75.889313";"0.0";"0.0"
"8560.0";"-208.636597";"-90.35762";"0.0";"0.0"
"8570.0";"-258.872894";"-84.129532";"0.0";"0.0"
